url,response,found_char_imgs,img_urls
http://www.getchu.com/soft.phtml?id=789309,200,True,"['http://www.getchu.com/brandnew/789309/c789309chara1.jpg', 'http://www.getchu.com/brandnew/789309/c789309chara2.jpg']"
http://www.getchu.com/soft.phtml?id=726096,200,True,"['http://www.getchu.com/brandnew/726096/c726096chara1.jpg', 'http://www.getchu.com/brandnew/726096/c726096chara2.jpg']"
http://www.getchu.com/soft.phtml?id=540785,200,True,"['http://www.getchu.com/brandnew/540785/c540785chara1.jpg', 'http://www.getchu.com/brandnew/540785/c540785chara2.jpg', 'http://www.getchu.com/brandnew/540785/c540785chara3.jpg', 'http://www.getchu.com/brandnew/540785/c540785chara4.jpg', 'http://www.getchu.com/brandnew/540785/c540785chara5.jpg', 'http://www.getchu.com/brandnew/540785/c540785chara6.jpg']"
http://www.getchu.com/soft.phtml?id=550165,200,True,['http://www.getchu.com/brandnew/550165/c550165chara1.jpg']
http://www.getchu.com/soft.phtml?id=545985,200,True,"['http://www.getchu.com/brandnew/545985/c545985chara1.jpg', 'http://www.getchu.com/brandnew/545985/c545985chara2.jpg', 'http://www.getchu.com/brandnew/545985/c545985chara3.jpg', 'http://www.getchu.com/brandnew/545985/c545985chara4.jpg', 'http://www.getchu.com/brandnew/545985/c545985chara5.jpg', 'http://www.getchu.com/brandnew/545985/c545985chara6.jpg']"
http://www.getchu.com/soft.phtml?id=548765,200,True,"['http://www.getchu.com/brandnew/548765/c548765chara1.jpg', 'http://www.getchu.com/brandnew/548765/c548765chara2.jpg']"
http://www.getchu.com/soft.phtml?id=644345,200,True,"['http://www.getchu.com/brandnew/644345/c644345chara1.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara2.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara3.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara4.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara5.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara6.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara7.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara8.jpg', 'http://www.getchu.com/brandnew/644345/c644345chara9.jpg']"
http://www.getchu.com/soft.phtml?id=940973,200,True,"['http://www.getchu.com/brandnew/940973/c940973chara1.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara2.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara3.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara4.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara5.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara6.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara7.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara8.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara9.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara10.jpg', 'http://www.getchu.com/brandnew/940973/c940973chara11.jpg']"
http://www.getchu.com/soft.phtml?id=1018757,200,True,"['http://www.getchu.com/brandnew/1018757/c1018757chara1.jpg', 'http://www.getchu.com/brandnew/1018757/c1018757chara2.jpg', 'http://www.getchu.com/brandnew/1018757/c1018757chara3.jpg', 'http://www.getchu.com/brandnew/1018757/c1018757chara4.jpg']"
http://www.getchu.com/soft.phtml?id=408265,200,True,"['http://www.getchu.com/brandnew/408265/c408265chara1.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara2.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara3.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara4.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara5.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara6.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara7.jpg', 'http://www.getchu.com/brandnew/408265/c408265chara8.jpg']"
http://www.getchu.com/soft.phtml?id=771639,200,True,"['http://www.getchu.com/brandnew/771639/c771639chara1.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara2.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara3.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara4.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara5.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara6.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara7.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara8.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara9.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara10.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara11.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara12.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara13.jpg', 'http://www.getchu.com/brandnew/771639/c771639chara14.jpg']"
http://www.getchu.com/soft.phtml?id=677978,200,True,"['http://www.getchu.com/brandnew/677978/c677978chara1.jpg', 'http://www.getchu.com/brandnew/677978/c677978chara2.jpg']"
http://www.getchu.com/soft.phtml?id=558605,200,True,"['http://www.getchu.com/brandnew/558605/c558605chara1.jpg', 'http://www.getchu.com/brandnew/558605/c558605chara2.jpg', 'http://www.getchu.com/brandnew/558605/c558605chara3.jpg', 'http://www.getchu.com/brandnew/558605/c558605chara4.jpg', 'http://www.getchu.com/brandnew/558605/c558605chara5.jpg', 'http://www.getchu.com/brandnew/558605/c558605chara6.jpg']"
http://www.getchu.com/soft.phtml?id=580705,200,True,"['http://www.getchu.com/brandnew/580705/c580705chara1.jpg', 'http://www.getchu.com/brandnew/580705/c580705chara2.jpg']"
http://www.getchu.com/soft.phtml?id=578805,200,True,"['http://www.getchu.com/brandnew/578805/c578805chara1.jpg', 'http://www.getchu.com/brandnew/578805/c578805chara2.jpg']"
http://www.getchu.com/soft.phtml?id=587045,200,True,"['http://www.getchu.com/brandnew/587045/c587045chara1.jpg', 'http://www.getchu.com/brandnew/587045/c587045chara2.jpg', 'http://www.getchu.com/brandnew/587045/c587045chara3.jpg']"
http://www.getchu.com/soft.phtml?id=406945,200,True,"['http://www.getchu.com/brandnew/406945/c406945chara1.jpg', 'http://www.getchu.com/brandnew/406945/c406945chara2.jpg', 'http://www.getchu.com/brandnew/406945/c406945chara3.jpg', 'http://www.getchu.com/brandnew/406945/c406945chara4.jpg', 'http://www.getchu.com/brandnew/406945/c406945chara5.jpg']"
http://www.getchu.com/soft.phtml?id=578845,200,True,['http://www.getchu.com/brandnew/578845/c578845chara1.jpg']
http://www.getchu.com/soft.phtml?id=593765,200,True,['http://www.getchu.com/brandnew/593765/c593765chara1.jpg']
http://www.getchu.com/soft.phtml?id=589805,200,True,"['http://www.getchu.com/brandnew/589805/c589805chara1.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara2.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara3.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara4.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara5.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara6.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara7.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara8.jpg', 'http://www.getchu.com/brandnew/589805/c589805chara9.jpg']"
http://www.getchu.com/soft.phtml?id=591885,200,True,"['http://www.getchu.com/brandnew/591885/c591885chara1.jpg', 'http://www.getchu.com/brandnew/591885/c591885chara2.jpg']"
http://www.getchu.com/soft.phtml?id=677195,200,True,"['http://www.getchu.com/brandnew/677195/c677195chara1.jpg', 'http://www.getchu.com/brandnew/677195/c677195chara2.jpg']"
http://www.getchu.com/soft.phtml?id=596385,200,True,"['http://www.getchu.com/brandnew/596385/c596385chara1.jpg', 'http://www.getchu.com/brandnew/596385/c596385chara2.jpg', 'http://www.getchu.com/brandnew/596385/c596385chara3.jpg']"
http://www.getchu.com/soft.phtml?id=598625,200,True,"['http://www.getchu.com/brandnew/598625/c598625chara1.jpg', 'http://www.getchu.com/brandnew/598625/c598625chara2.jpg']"
http://www.getchu.com/soft.phtml?id=609465,200,True,"['http://www.getchu.com/brandnew/609465/c609465chara1.jpg', 'http://www.getchu.com/brandnew/609465/c609465chara2.jpg']"
http://www.getchu.com/soft.phtml?id=609445,200,True,"['http://www.getchu.com/brandnew/609445/c609445chara1.jpg', 'http://www.getchu.com/brandnew/609445/c609445chara2.jpg']"
http://www.getchu.com/soft.phtml?id=677984,200,True,"['http://www.getchu.com/brandnew/677984/c677984chara1.jpg', 'http://www.getchu.com/brandnew/677984/c677984chara2.jpg', 'http://www.getchu.com/brandnew/677984/c677984chara3.jpg']"
http://www.getchu.com/soft.phtml?id=607305,200,True,"['http://www.getchu.com/brandnew/607305/c607305chara1.jpg', 'http://www.getchu.com/brandnew/607305/c607305chara5.jpg', 'http://www.getchu.com/brandnew/607305/c607305chara6.jpg', 'http://www.getchu.com/brandnew/607305/c607305chara7.jpg', 'http://www.getchu.com/brandnew/607305/c607305chara8.jpg', 'http://www.getchu.com/brandnew/607305/c607305chara9.jpg']"
http://www.getchu.com/soft.phtml?id=646925,200,True,['http://www.getchu.com/brandnew/646925/c646925chara1.jpg']
http://www.getchu.com/soft.phtml?id=607365,200,True,"['http://www.getchu.com/brandnew/607365/c607365chara1.jpg', 'http://www.getchu.com/brandnew/607365/c607365chara5.jpg', 'http://www.getchu.com/brandnew/607365/c607365chara6.jpg', 'http://www.getchu.com/brandnew/607365/c607365chara7.jpg', 'http://www.getchu.com/brandnew/607365/c607365chara8.jpg', 'http://www.getchu.com/brandnew/607365/c607365chara9.jpg']"
http://www.getchu.com/soft.phtml?id=605725,200,True,"['http://www.getchu.com/brandnew/605725/c605725chara1.jpg', 'http://www.getchu.com/brandnew/605725/c605725chara2.jpg']"
http://www.getchu.com/soft.phtml?id=609045,200,True,['http://www.getchu.com/brandnew/609045/c609045chara1.jpg']
http://www.getchu.com/soft.phtml?id=608105,200,True,"['http://www.getchu.com/brandnew/608105/c608105chara1.jpg', 'http://www.getchu.com/brandnew/608105/c608105chara2.jpg', 'http://www.getchu.com/brandnew/608105/c608105chara3.jpg']"
http://www.getchu.com/soft.phtml?id=603865,200,True,"['http://www.getchu.com/brandnew/603865/c603865chara1.jpg', 'http://www.getchu.com/brandnew/603865/c603865chara2.jpg', 'http://www.getchu.com/brandnew/603865/c603865chara3.jpg']"
http://www.getchu.com/soft.phtml?id=613325,200,True,"['http://www.getchu.com/brandnew/613325/c613325chara1.jpg', 'http://www.getchu.com/brandnew/613325/c613325chara2.jpg', 'http://www.getchu.com/brandnew/613325/c613325chara3.jpg', 'http://www.getchu.com/brandnew/613325/c613325chara4.jpg', 'http://www.getchu.com/brandnew/613325/c613325chara5.jpg']"
http://www.getchu.com/soft.phtml?id=674752,200,True,['http://www.getchu.com/brandnew/674752/c674752chara1.jpg']
http://www.getchu.com/soft.phtml?id=844513,200,True,"['http://www.getchu.com/brandnew/844513/c844513chara1.jpg', 'http://www.getchu.com/brandnew/844513/c844513chara2.jpg', 'http://www.getchu.com/brandnew/844513/c844513chara3.jpg', 'http://www.getchu.com/brandnew/844513/c844513chara4.jpg', 'http://www.getchu.com/brandnew/844513/c844513chara5.jpg']"
http://www.getchu.com/soft.phtml?id=906524,200,True,"['http://www.getchu.com/brandnew/906524/c906524chara1.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara2.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara3.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara4.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara5.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara6.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara7.jpg', 'http://www.getchu.com/brandnew/906524/c906524chara8.jpg']"
http://www.getchu.com/soft.phtml?id=995618,200,True,['http://www.getchu.com/brandnew/995618/c995618chara1.jpg']
http://www.getchu.com/soft.phtml?id=626585,200,True,"['http://www.getchu.com/brandnew/626585/c626585chara1.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara2.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara3.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara4.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara5.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara6.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara7.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara8.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara9.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara10.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara11.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara12.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara13.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara14.jpg', 'http://www.getchu.com/brandnew/626585/c626585chara15.jpg']"
http://www.getchu.com/soft.phtml?id=627705,200,True,"['http://www.getchu.com/brandnew/627705/c627705chara1.jpg', 'http://www.getchu.com/brandnew/627705/c627705chara2.jpg']"
http://www.getchu.com/soft.phtml?id=782536,200,True,['http://www.getchu.com/brandnew/782536/c782536chara1.jpg']
http://www.getchu.com/soft.phtml?id=626785,200,True,"['http://www.getchu.com/brandnew/626785/c626785chara1.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara2.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara3.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara4.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara5.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara6.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara7.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara8.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara9.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara10.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara11.jpg', 'http://www.getchu.com/brandnew/626785/c626785chara12.jpg']"
http://www.getchu.com/soft.phtml?id=634565,200,True,"['http://www.getchu.com/brandnew/634565/c634565chara1.jpg', 'http://www.getchu.com/brandnew/634565/c634565chara2.jpg', 'http://www.getchu.com/brandnew/634565/c634565chara3.jpg', 'http://www.getchu.com/brandnew/634565/c634565chara4.jpg']"
http://www.getchu.com/soft.phtml?id=765018,200,True,['http://www.getchu.com/brandnew/765018/c765018chara1.jpg']
http://www.getchu.com/soft.phtml?id=642065,200,True,"['http://www.getchu.com/brandnew/642065/c642065chara1.jpg', 'http://www.getchu.com/brandnew/642065/c642065chara2.jpg']"
http://www.getchu.com/soft.phtml?id=774163,200,True,"['http://www.getchu.com/brandnew/774163/c774163chara1.jpg', 'http://www.getchu.com/brandnew/774163/c774163chara2.jpg', 'http://www.getchu.com/brandnew/774163/c774163chara3.jpg']"
http://www.getchu.com/soft.phtml?id=779566,200,True,"['http://www.getchu.com/brandnew/779566/c779566chara1.jpg', 'http://www.getchu.com/brandnew/779566/c779566chara2.jpg']"
http://www.getchu.com/soft.phtml?id=245285,200,True,"['http://www.getchu.com/brandnew/245285/c245285chara1.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara2.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara3.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara4.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara5.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara6.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara7.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara8.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara9.jpg', 'http://www.getchu.com/brandnew/245285/c245285chara10.jpg']"
http://www.getchu.com/soft.phtml?id=644525,200,True,"['http://www.getchu.com/brandnew/644525/c644525chara1.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara2.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara3.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara4.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara5.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara6.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara7.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara8.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara9.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara10.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara11.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara12.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara13.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara14.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara15.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara16.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara17.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara18.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara19.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara20.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara21.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara22.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara23.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara24.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara25.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara26.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara27.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara28.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara29.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara30.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara31.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara32.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara33.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara34.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara35.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara36.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara37.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara38.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara39.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara40.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara41.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara42.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara43.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara44.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara45.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara46.jpg', 'http://www.getchu.com/brandnew/644525/c644525chara47.jpg']"
http://www.getchu.com/soft.phtml?id=750085,200,True,"['http://www.getchu.com/brandnew/750085/c750085chara1.jpg', 'http://www.getchu.com/brandnew/750085/c750085chara2.jpg', 'http://www.getchu.com/brandnew/750085/c750085chara3.jpg']"
http://www.getchu.com/soft.phtml?id=779406,200,True,['http://www.getchu.com/brandnew/779406/c779406chara1.jpg']
http://www.getchu.com/soft.phtml?id=656025,200,True,"['http://www.getchu.com/brandnew/656025/c656025chara1.jpg', 'http://www.getchu.com/brandnew/656025/c656025chara2.jpg']"
http://www.getchu.com/soft.phtml?id=656925,200,True,"['http://www.getchu.com/brandnew/656925/c656925chara1.jpg', 'http://www.getchu.com/brandnew/656925/c656925chara2.jpg', 'http://www.getchu.com/brandnew/656925/c656925chara3.jpg']"
http://www.getchu.com/soft.phtml?id=658585,200,True,['http://www.getchu.com/brandnew/658585/c658585chara1.jpg']
http://www.getchu.com/soft.phtml?id=660938,200,True,"['http://www.getchu.com/brandnew/660938/c660938chara1.jpg', 'http://www.getchu.com/brandnew/660938/c660938chara2.jpg']"
http://www.getchu.com/soft.phtml?id=663834,200,True,"['http://www.getchu.com/brandnew/663834/c663834chara1.jpg', 'http://www.getchu.com/brandnew/663834/c663834chara2.jpg', 'http://www.getchu.com/brandnew/663834/c663834chara3.jpg']"
http://www.getchu.com/soft.phtml?id=766658,200,True,"['http://www.getchu.com/brandnew/766658/c766658chara1.jpg', 'http://www.getchu.com/brandnew/766658/c766658chara2.jpg', 'http://www.getchu.com/brandnew/766658/c766658chara3.jpg']"
http://www.getchu.com/soft.phtml?id=437105,200,True,"['http://www.getchu.com/brandnew/437105/c437105chara1.jpg', 'http://www.getchu.com/brandnew/437105/c437105chara2.jpg', 'http://www.getchu.com/brandnew/437105/c437105chara3.jpg']"
http://www.getchu.com/soft.phtml?id=437545,200,True,"['http://www.getchu.com/brandnew/437545/c437545chara1.jpg', 'http://www.getchu.com/brandnew/437545/c437545chara2.jpg', 'http://www.getchu.com/brandnew/437545/c437545chara3.jpg', 'http://www.getchu.com/brandnew/437545/c437545chara4.jpg', 'http://www.getchu.com/brandnew/437545/c437545chara5.jpg']"
http://www.getchu.com/soft.phtml?id=698504,200,True,['http://www.getchu.com/brandnew/698504/c698504chara1.jpg']
http://www.getchu.com/soft.phtml?id=666475,200,True,"['http://www.getchu.com/brandnew/666475/c666475chara1.jpg', 'http://www.getchu.com/brandnew/666475/c666475chara2.jpg', 'http://www.getchu.com/brandnew/666475/c666475chara3.jpg']"
http://www.getchu.com/soft.phtml?id=667587,200,True,"['http://www.getchu.com/brandnew/667587/c667587chara1.jpg', 'http://www.getchu.com/brandnew/667587/c667587chara2.jpg', 'http://www.getchu.com/brandnew/667587/c667587chara3.jpg']"
http://www.getchu.com/soft.phtml?id=928300,200,True,"['http://www.getchu.com/brandnew/928300/c928300chara1.jpg', 'http://www.getchu.com/brandnew/928300/c928300chara2.jpg', 'http://www.getchu.com/brandnew/928300/c928300chara3.jpg']"
http://www.getchu.com/soft.phtml?id=667551,200,True,"['http://www.getchu.com/brandnew/667551/c667551chara1.jpg', 'http://www.getchu.com/brandnew/667551/c667551chara2.jpg', 'http://www.getchu.com/brandnew/667551/c667551chara3.jpg', 'http://www.getchu.com/brandnew/667551/c667551chara4.jpg', 'http://www.getchu.com/brandnew/667551/c667551chara5.jpg']"
http://www.getchu.com/soft.phtml?id=779853,200,True,"['http://www.getchu.com/brandnew/779853/c779853chara1.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara2.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara3.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara4.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara5.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara6.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara7.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara8.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara9.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara10.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara11.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara12.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara13.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara14.jpg', 'http://www.getchu.com/brandnew/779853/c779853chara15.jpg']"
http://www.getchu.com/soft.phtml?id=780541,200,True,"['http://www.getchu.com/brandnew/780541/c780541chara1.jpg', 'http://www.getchu.com/brandnew/780541/c780541chara2.jpg', 'http://www.getchu.com/brandnew/780541/c780541chara3.jpg', 'http://www.getchu.com/brandnew/780541/c780541chara4.jpg']"
http://www.getchu.com/soft.phtml?id=1095797,200,True,"['http://www.getchu.com/brandnew/1095797/c1095797chara1.jpg', 'http://www.getchu.com/brandnew/1095797/c1095797chara2.jpg', 'http://www.getchu.com/brandnew/1095797/c1095797chara3.jpg', 'http://www.getchu.com/brandnew/1095797/c1095797chara4.jpg']"
http://www.getchu.com/soft.phtml?id=668495,200,True,"['http://www.getchu.com/brandnew/668495/c668495chara1.jpg', 'http://www.getchu.com/brandnew/668495/c668495chara2.jpg', 'http://www.getchu.com/brandnew/668495/c668495chara3.jpg', 'http://www.getchu.com/brandnew/668495/c668495chara4.jpg']"
http://www.getchu.com/soft.phtml?id=669665,200,True,"['http://www.getchu.com/brandnew/669665/c669665chara1.jpg', 'http://www.getchu.com/brandnew/669665/c669665chara2.jpg']"
http://www.getchu.com/soft.phtml?id=669001,200,True,"['http://www.getchu.com/brandnew/669001/c669001chara1.jpg', 'http://www.getchu.com/brandnew/669001/c669001chara2.jpg', 'http://www.getchu.com/brandnew/669001/c669001chara3.jpg']"
http://www.getchu.com/soft.phtml?id=669291,200,True,"['http://www.getchu.com/brandnew/669291/c669291chara1.jpg', 'http://www.getchu.com/brandnew/669291/c669291chara2.jpg']"
http://www.getchu.com/soft.phtml?id=1021602,200,True,"['http://www.getchu.com/brandnew/1021602/c1021602chara1.jpg', 'http://www.getchu.com/brandnew/1021602/c1021602chara2.jpg']"
http://www.getchu.com/soft.phtml?id=25966,200,True,"['http://www.getchu.com/brandnew/25966/c25966chara1.jpg', 'http://www.getchu.com/brandnew/25966/c25966chara2.jpg', 'http://www.getchu.com/brandnew/25966/c25966chara3.jpg', 'http://www.getchu.com/brandnew/25966/c25966chara4.jpg', 'http://www.getchu.com/brandnew/25966/c25966chara5.jpg']"
http://www.getchu.com/soft.phtml?id=671257,200,True,"['http://www.getchu.com/brandnew/671257/c671257chara1.jpg', 'http://www.getchu.com/brandnew/671257/c671257chara2.jpg']"
http://www.getchu.com/soft.phtml?id=676238,200,True,['http://www.getchu.com/brandnew/676238/c676238chara1.jpg']
http://www.getchu.com/soft.phtml?id=673817,200,True,"['http://www.getchu.com/brandnew/673817/c673817chara1.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara2.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara3.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara4.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara5.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara6.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara7.jpg', 'http://www.getchu.com/brandnew/673817/c673817chara8.jpg']"
http://www.getchu.com/soft.phtml?id=682938,200,True,"['http://www.getchu.com/brandnew/682938/c682938chara1.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara2.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara3.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara4.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara5.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara6.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara7.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara8.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara9.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara10.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara11.jpg', 'http://www.getchu.com/brandnew/682938/c682938chara12.jpg']"
http://www.getchu.com/soft.phtml?id=452725,200,True,"['http://www.getchu.com/brandnew/452725/c452725chara1.jpg', 'http://www.getchu.com/brandnew/452725/c452725chara2.jpg', 'http://www.getchu.com/brandnew/452725/c452725chara3.jpg', 'http://www.getchu.com/brandnew/452725/c452725chara4.jpg', 'http://www.getchu.com/brandnew/452725/c452725chara5.jpg', 'http://www.getchu.com/brandnew/452725/c452725chara6.jpg']"
http://www.getchu.com/soft.phtml?id=783921,200,True,"['http://www.getchu.com/brandnew/783921/c783921chara1.jpg', 'http://www.getchu.com/brandnew/783921/c783921chara2.jpg']"
http://www.getchu.com/soft.phtml?id=749900,200,True,"['http://www.getchu.com/brandnew/749900/c749900chara1.jpg', 'http://www.getchu.com/brandnew/749900/c749900chara2.jpg']"
